id,priority,reported,completed,status,source,parent,depends,superseded_by,summary,attempt_count,description_path,created_at,updated_at
1162-1158-panel-sections-nodes-tab-ts-filter-degre,high,2026-04-19,,done,decomposed,1158-140-panelbuilder-buildnodestab-318,none,,panel-sections-nodes-tab.ts を作成し filter/degree セクション抽出,0,scripts/pipeline/descriptions/1162-1158-panel-sections-nodes-tab-ts-filter-degre.md,2026-04-19T13:22:28+09:00,2026-04-19T13:22:28+09:00
1163-1158-label-visual-panel-sections-nodes-tab-ts,high,2026-04-19,,done,decomposed,1158-140-panelbuilder-buildnodestab-318,subtask-1,,label/visual セクション抽出を panel-sections-nodes-tab.ts に追加,0,scripts/pipeline/descriptions/1163-1158-label-visual-panel-sections-nodes-tab-ts.md,2026-04-19T13:22:58+09:00,2026-04-19T13:22:58+09:00
1164-1158-panelbuilder-buildnodestab-4,high,2026-04-19,,done,decomposed,1158-140-panelbuilder-buildnodestab-318,subtask-2,,PanelBuilder._buildNodesTab を 4 関数へ委譲する形に縮小,0,scripts/pipeline/descriptions/1164-1158-panelbuilder-buildnodestab-4.md,2026-04-19T13:32:14+09:00,2026-04-25T22:47:31+09:00
1165-1158-panel-sections-nodes-tab-smoke-test,medium,2026-04-19,,done,decomposed,1158-140-panelbuilder-buildnodestab-318,subtask-3,,panel-sections-nodes-tab の smoke test 追加,0,scripts/pipeline/descriptions/1165-1158-panel-sections-nodes-tab-smoke-test.md,2026-04-19T13:40:39+09:00,2026-04-19T13:40:39+09:00
1166-1159-panel-sections-edge-display-ts-4,high,2026-04-19,,done,decomposed,1159-140-panel-sections-display-ts-buildedgedispl,none,,panel-sections-edge-display.ts を新規作成し、4つのヘルパー関数を抽出,0,scripts/pipeline/descriptions/1166-1159-panel-sections-edge-display-ts-4.md,2026-04-19T13:36:33+09:00,2026-04-19T13:36:33+09:00
1169-1164-4-ctx,high,2026-04-19,,done,decomposed,1164-1158-panelbuilder-buildnodestab-4,none,,抽出済み4関数のシグネチャとctxインターフェースを確認,0,scripts/pipeline/descriptions/1169-1164-4-ctx.md,2026-04-19T13:36:14+09:00,2026-04-19T13:36:14+09:00
1171-1164-build-test,high,2026-04-19,,done,decomposed,1164-1158-panelbuilder-buildnodestab-4,subtask-2,,build/test 実行し削減後の検証,0,scripts/pipeline/descriptions/1171-1164-build-test.md,2026-04-19T13:40:05+09:00,2026-04-19T13:40:05+09:00
1173-1168-panel-sections-edge-display-test-ts-scaf,high,2026-04-20,,done,decomposed,1168-1159-panel-sections-edge-display,none,,panel-sections-edge-display.test.ts のscaffold + buildEdgeStyleControls の2テスト追加,0,scripts/pipeline/descriptions/1173-1168-panel-sections-edge-display-test-ts-scaf.md,2026-04-24T02:12:29+09:00,2026-04-24T02:12:29+09:00
1176-1161-panel-defaults-ts-default-createdefaultp,high,2026-04-24,,done,decomposed,1161-140-panelbuilder-createdefaultpanel-179,none,,panel-defaults.ts を新規作成し DEFAULT_* 定数と createDefaultPanelState を export,0,scripts/pipeline/descriptions/1176-1161-panel-defaults-ts-default-createdefaultp.md,2026-04-24T02:25:05+09:00,2026-04-24T02:25:05+09:00
1176-1174-buildedgelabelcontrols-showedgelabels,high,2026-04-24,,done,decomposed,1174-1168-buildedgelabelcontrols-buildedgecolorcon,none,,buildEdgeLabelControls の showEdgeLabels トグルテストを追加,0,scripts/pipeline/descriptions/1176-1174-buildedgelabelcontrols-showedgelabels.md,2026-04-24T02:15:29+09:00,2026-04-24T02:15:29+09:00
1177-1161-panelbuilder-createdefaultpanel-createde,high,2026-04-24,,done,decomposed,1161-140-panelbuilder-createdefaultpanel-179,subtask-1,,PanelBuilder.createDefaultPanel を createDefaultPanelState 呼び出しに縮小,0,scripts/pipeline/descriptions/1177-1161-panelbuilder-createdefaultpanel-createde.md,2026-04-24T02:35:06+09:00,2026-04-24T02:35:06+09:00
1177-1174-buildedgecolorcontrols-2,high,2026-04-24,,done,decomposed,1174-1168-buildedgelabelcontrols-buildedgecolorcon,subtask-1,,buildEdgeColorControls の2テストを追加,0,scripts/pipeline/descriptions/1177-1174-buildedgecolorcontrols-2.md,2026-04-24T02:33:23+09:00,2026-04-24T02:33:22+09:00
1178-1161-panel-defaults-shape,medium,2026-04-24,,done,decomposed,1161-140-panelbuilder-createdefaultpanel-179,subtask-1,,panel-defaults の shape スナップショットテストを追加,0,scripts/pipeline/descriptions/1178-1161-panel-defaults-shape.md,2026-04-24T03:06:01+09:00,2026-04-24T03:06:01+09:00
1178-1161-panel-defaults-ts-panelbuilder-createdef,high,2026-04-24,,done,decomposed,1161-140-panelbuilder-createdefaultpanel-179,none,,panel-defaults.ts を作成し PanelBuilder.createDefaultPanel を委譲に縮小,0,scripts/pipeline/descriptions/1178-1161-panel-defaults-ts-panelbuilder-createdef.md,2026-04-24T02:39:10+09:00,2026-04-24T02:39:10+09:00
1179-1161-panel-defaults-ts,medium,2026-04-24,,done,decomposed,1161-140-panelbuilder-createdefaultpanel-179,subtask-1,,panel-defaults.ts のスナップショットテストを追加,0,scripts/pipeline/descriptions/1179-1161-panel-defaults-ts.md,2026-04-24T03:07:15+09:00,2026-04-24T03:07:15+09:00
1179-1170-nodestabcontext-ctx-filter-degree,high,2026-04-24,,done,decomposed,1170-1164-buildnodestab-ctx-4-40,none,,NodesTabContext 型定義 + ctx 組み立て + filter/degree セクションを関数呼び出しに置換,0,scripts/pipeline/descriptions/1179-1170-nodestabcontext-ctx-filter-degree.md,2026-04-24T02:41:44+09:00,2026-04-24T02:41:44+09:00
1179-1175-buildedgevisibilitycontrols-describe-3,high,2026-04-24,,done,decomposed,1175-1168-buildedgevisibilitycontrols-3,none,,buildEdgeVisibilityControls describe に 3 テスト追加,0,scripts/pipeline/descriptions/1179-1175-buildedgevisibilitycontrols-describe-3.md,2026-04-24T02:40:29+09:00,2026-04-24T02:40:29+09:00
1180-1170-label-visual-buildnodestab-40,high,2026-04-24,,done,decomposed,1170-1164-buildnodestab-ctx-4-40,subtask-1,,label/visual セクションを関数呼び出しに置換 + _buildNodesTab を <40 行に縮小,0,scripts/pipeline/descriptions/1180-1170-label-visual-buildnodestab-40.md,2026-04-24T02:49:20+09:00,2026-04-24T02:49:20+09:00
1180-1175-lint-format,high,2026-04-24,,done,decomposed,1175-1168-buildedgevisibilitycontrols-3,subtask-1,,全体テスト・カバレッジ・lint・format 回帰確認,0,scripts/pipeline/descriptions/1180-1175-lint-format.md,2026-04-24T02:48:19+09:00,2026-04-24T02:48:19+09:00
1181-1170-buildnodestab-ctx-4,high,2026-04-24,,done,decomposed,1170-1164-buildnodestab-ctx-4-40,subtask-1,,_buildNodesTab 本体を ctx + 4関数呼び出しに置換,0,scripts/pipeline/descriptions/1181-1170-buildnodestab-ctx-4.md,2026-04-24T02:48:04+09:00,2026-04-24T02:48:04+09:00
1181-1170-private-helper-panelbuilder-ts-max-allo,high,2026-04-24,,done,decomposed,1170-1164-buildnodestab-ctx-4-40,subtask-2,,未使用 private helper 削除 + PanelBuilder.ts 行数の Max Allowed 以下検証,0,scripts/pipeline/descriptions/1181-1170-private-helper-panelbuilder-ts-max-allo.md,2026-04-24T02:47:23+09:00,2026-04-24T02:47:23+09:00
1182-1170-private-helper-panelbuilder,high,2026-04-24,,done,decomposed,1170-1164-buildnodestab-ctx-4-40,subtask-2 (上記,,未使用になった private helper を PanelBuilder から削除,0,scripts/pipeline/descriptions/1182-1170-private-helper-panelbuilder.md,2026-04-24T02:53:56+09:00,2026-04-24T02:53:56+09:00
1182-1172-buildedgedisplaysection-4-50,high,2026-04-24,,done,decomposed,1172-1167-buildedgedisplaysection-4,none,,buildEdgeDisplaySection を4ヘルパー呼び出しの薄いラッパー (<50行) に置換,0,scripts/pipeline/descriptions/1182-1172-buildedgedisplaysection-4-50.md,2026-04-24T02:56:16+09:00,2026-04-24T02:56:16+09:00
1182-1172-buildedgedisplaysection-4,high,2026-04-24,,done,decomposed,1172-1167-buildedgedisplaysection-4,none,,buildEdgeDisplaySection を4ヘルパー呼び出しの薄いラッパーに置換,0,scripts/pipeline/descriptions/1182-1172-buildedgedisplaysection-4.md,2026-04-24T02:57:52+09:00,2026-04-24T02:57:52+09:00
1183-1172-buildedgedisplaysection,high,2026-04-24,,done,decomposed,1172-1167-buildedgedisplaysection-4,none,,buildEdgeDisplaySection を薄いラッパー実装に置換,0,scripts/pipeline/descriptions/1183-1172-buildedgedisplaysection.md,2026-04-24T02:58:44+09:00,2026-04-24T02:58:44+09:00
1184-1172-panel-sections-display-ts-import-panel,high,2026-04-24,,done,decomposed,1172-1167-buildedgedisplaysection-4,subtask-1,,panel-sections-display.ts の不要 import / 未使用ヘルパー削除 + panel テスト緑化,0,scripts/pipeline/descriptions/1184-1172-panel-sections-display-ts-import-panel.md,2026-04-24T02:59:17+09:00,2026-04-24T02:59:17+09:00
1185-141-filter-match-ts,high,2026-04-24,,done,decomposed,141-coverage-drop,none,,filter-match.ts の純関数テスト新規追加,0,scripts/pipeline/descriptions/1185-141-filter-match-ts.md,2026-04-24T03:13:38+09:00,2026-04-24T03:13:38+09:00
1185-141-metadata-parser-ts,high,2026-04-24,,done,decomposed,141-coverage-drop,none,,metadata-parser.ts の未カバー分岐にテスト追加,0,scripts/pipeline/descriptions/1185-141-metadata-parser-ts.md,2026-04-24T03:16:03+09:00,2026-04-24T03:16:03+09:00
1185-141-src-utils,high,2026-04-24,,done,decomposed,141-coverage-drop,none,,src/utils/ 未テスト純粋関数を特定してテスト追加,0,scripts/pipeline/descriptions/1185-141-src-utils.md,2026-04-24T03:17:01+09:00,2026-04-24T03:17:01+09:00
1186-141-cluster-force-ts-pure,high,2026-04-24,,done,decomposed,141-coverage-drop,none,,cluster-force.ts の未カバー pure 関数にテスト追加,0,scripts/pipeline/descriptions/1186-141-cluster-force-ts-pure.md,2026-04-24T03:19:07+09:00,2026-04-24T03:19:06+09:00
1186-141-snapshot-ts-export,high,2026-04-24,,done,decomposed,141-coverage-drop,none,,snapshot.ts 未到達 export / 分岐のテスト追加,0,scripts/pipeline/descriptions/1186-141-snapshot-ts-export.md,2026-04-24T03:20:23+09:00,2026-04-24T03:20:22+09:00
1186-141-src-layouts,high,2026-04-24,,done,decomposed,141-coverage-drop,none,,src/layouts/ の未カバー純粋関数にテスト追加,0,scripts/pipeline/descriptions/1186-141-src-layouts.md,2026-04-24T03:29:24+09:00,2026-04-24T03:29:24+09:00
1187-141-group-label-manager-ts,medium,2026-04-24,,done,decomposed,141-coverage-drop,none,,group-label-manager.ts のテスト追加,0,scripts/pipeline/descriptions/1187-141-group-label-manager-ts.md,2026-04-24T03:28:12+09:00,2026-04-24T03:28:12+09:00
1187-141-src-parsers,high,2026-04-24,,done,decomposed,141-coverage-drop,none,,src/parsers/ の境界値・異常系テスト追加,0,scripts/pipeline/descriptions/1187-141-src-parsers.md,2026-04-24T03:30:15+09:00,2026-04-26T01:47:50+09:00
1187-141-transform-expr-ts,medium,2026-04-24,,done,decomposed,141-coverage-drop,none,,transform-expr.ts 分岐テスト拡充,0,scripts/pipeline/descriptions/1187-141-transform-expr-ts.md,2026-04-24T03:35:44+09:00,2026-04-24T03:35:43+09:00
1188-141-panel-sections-filter-ts-pure,medium,2026-04-24,,done,decomposed,141-coverage-drop,none,,panel-sections-filter.ts の pure フィルタ関数にテスト追加,0,scripts/pipeline/descriptions/1188-141-panel-sections-filter-ts-pure.md,2026-04-24T03:47:28+09:00,2026-04-26T02:13:58+09:00
1188-141-tag-relation-presets-ts-detecttagrelatio,medium,2026-04-24,,done,decomposed,141-coverage-drop,none,,tag-relation-presets.ts detectTagRelations テスト追加,0,scripts/pipeline/descriptions/1188-141-tag-relation-presets-ts-detecttagrelatio.md,2026-04-24T03:41:58+09:00,2026-04-24T03:41:58+09:00
1189-141-,high,2026-04-24,,done,decomposed,141-coverage-drop,"subtask-1, subtask-2, subtask-3, subtask-4",,カバレッジしきい値の最終検証と微調整,0,scripts/pipeline/descriptions/1189-141-.md,2026-04-24T03:31:30+09:00,2026-04-24T03:31:30+09:00
1190-116-,high,2026-04-24,,done,decomposed,116-scattered-constants,none,,散在定数の棚卸しと集約優先度マップ作成,0,scripts/pipeline/descriptions/1190-116-.md,2026-04-24T03:46:39+09:00,2026-04-24T03:46:39+09:00
1190-116-layout-src-layouts-ts-screaming-case-con,high,2026-04-24,,done,decomposed,116-scattered-constants,none,,Layout系ファイル (src/layouts/*.ts) のSCREAMING_CASE定数をconstants.tsへ集約,0,scripts/pipeline/descriptions/1190-116-layout-src-layouts-ts-screaming-case-con.md,2026-04-24T03:48:43+09:00,2026-04-24T03:48:43+09:00
1191-116-renderer-src-views-renderer-ts-renderpip,high,2026-04-24,,done,decomposed,116-scattered-constants,subtask-1,,"Renderer系 (src/views/*Renderer*.ts, RenderPipeline.ts) のSCREAMING_CASE定数を集約",0,scripts/pipeline/descriptions/1191-116-renderer-src-views-renderer-ts-renderpip.md,2026-04-24T04:03:47+09:00,2026-04-24T04:03:47+09:00
1191-116-src-views-constants-ts-1-80,high,2026-04-24,,done,decomposed,116-scattered-constants,subtask-1,,src/views/ 配下の描画系定数を constants.ts に集約 (バッチ1: ~80個),0,scripts/pipeline/descriptions/1191-116-src-views-constants-ts-1-80.md,2026-04-24T04:05:00+09:00,2026-04-24T04:05:00+09:00
1192-116-parser-utils-screaming-case,medium,2026-04-24,,done,decomposed,116-scattered-constants,subtask-1,,Parser/Utils系のSCREAMING_CASE定数を集約,0,scripts/pipeline/descriptions/1192-116-parser-utils-screaming-case.md,2026-04-24T04:02:32+09:00,2026-04-24T04:02:32+09:00
1192-116-src-layouts-constants-ts-2-80,medium,2026-04-24,,done,decomposed,116-scattered-constants,subtask-2,,src/layouts/ 配下のレイアウト系定数を constants.ts に集約 (バッチ2: ~80個),0,scripts/pipeline/descriptions/1192-116-src-layouts-constants-ts-2-80.md,2026-04-24T04:06:12+09:00,2026-04-26T02:16:49+09:00
1193-116-src-parsers-src-utils-constants-ts-3-80,medium,2026-04-24,,done,decomposed,116-scattered-constants,subtask-3,,src/parsers/ と src/utils/ の定数を constants.ts に集約 (バッチ3: ~80個),0,scripts/pipeline/descriptions/1193-116-src-parsers-src-utils-constants-ts-3-80.md,2026-04-24T04:13:29+09:00,2026-04-24T04:13:29+09:00
1193-116-views-graphviewcontainer-panelbuilder-pa,medium,2026-04-24,,done,decomposed,116-scattered-constants,subtask-2,,"Views系 (GraphViewContainer, PanelBuilder, panel-sections) のSCREAMING_CASE定数を集約",0,scripts/pipeline/descriptions/1193-116-views-graphviewcontainer-panelbuilder-pa.md,2026-04-24T04:12:41+09:00,2026-04-24T04:12:40+09:00
1194-116-constants-ts,low,2026-04-24,,blocked,decomposed,116-scattered-constants,subtask-4,,残存定数の最終集約と constants.ts セクション整理・検証,0,scripts/pipeline/descriptions/1194-116-constants-ts.md,2026-04-24T04:23:32+09:00,2026-04-26T02:40:02+09:00
1196-142-src-layouts-export,high,2026-04-24,,done,decomposed,142-coverage-drop,none,,src/layouts/ の export 済み純粋関数にテスト追加,0,scripts/pipeline/descriptions/1196-142-src-layouts-export.md,2026-04-24T04:19:36+09:00,2026-04-24T04:19:36+09:00
1197-142-src-views-extract,high,2026-04-24,,done,decomposed,142-coverage-drop,none,,src/views/ から extract 済み純粋関数のテスト拡充,0,scripts/pipeline/descriptions/1197-142-src-views-extract.md,2026-04-24T04:22:31+09:00,2026-04-24T04:22:31+09:00
1198-142-src-parsers-src-i18n-ts,high,2026-04-24,,done,decomposed,142-coverage-drop,none,,src/parsers/ と src/i18n.ts の未カバー箇所にテスト追加,0,scripts/pipeline/descriptions/1198-142-src-parsers-src-i18n-ts.md,2026-04-24T04:37:32+09:00,2026-04-24T04:37:32+09:00
1199-142-vitest-config-ts,high,2026-04-24,,done,decomposed,142-coverage-drop,"subtask-1, subtask-2, subtask-3, subtask-4",,カバレッジ閾値到達確認と vitest.config.ts ラチェット更新,0,scripts/pipeline/descriptions/1199-142-vitest-config-ts.md,2026-04-24T04:32:52+09:00,2026-04-24T04:32:52+09:00
1200-1195-src-utils-2-1,high,2026-04-24,,done,decomposed,1195-142-src-utils,none,,カバレッジ計測して src/utils/ 低カバー2ファイルを特定し1ファイル目のテストを追加,0,scripts/pipeline/descriptions/1200-1195-src-utils-2-1.md,2026-04-24T04:35:52+09:00,2026-04-24T04:35:52+09:00
1201-144-edge-viewport-ts-thumbnail-helpers-ts,high,2026-04-24,,done,decomposed,144-coverage-drop,none,,edge-viewport.ts と thumbnail-helpers.ts に単体テスト追加,0,scripts/pipeline/descriptions/1201-144-edge-viewport-ts-thumbnail-helpers-ts.md,2026-04-24T07:10:41+09:00,2026-04-24T07:10:41+09:00
1201-144-export-orchestrator,high,2026-04-24,,done,decomposed,144-coverage-drop,none,,export-orchestrator の純粋関数群に単体テストを追加,0,scripts/pipeline/descriptions/1201-144-export-orchestrator.md,2026-04-24T07:12:50+09:00,2026-04-24T07:12:50+09:00
1202-144-panel-sections-filter,high,2026-04-24,,done,decomposed,144-coverage-drop,none,,panel-sections-filter のセクションビルダーにテストを追加,0,scripts/pipeline/descriptions/1202-144-panel-sections-filter.md,2026-04-24T07:17:28+09:00,2026-04-24T07:17:28+09:00
1202-144-soft-render-ts-host,high,2026-04-24,,done,decomposed,144-coverage-drop,none,,soft-render.ts に host モックでテスト追加,0,scripts/pipeline/descriptions/1202-144-soft-render-ts-host.md,2026-04-24T07:19:39+09:00,2026-04-24T07:19:39+09:00
1203-144-export-orchestrator-ts,high,2026-04-24,,done,decomposed,144-coverage-drop,none,,export-orchestrator.ts の純関数部分に単体テスト追加,0,scripts/pipeline/descriptions/1203-144-export-orchestrator-ts.md,2026-04-24T07:17:28+09:00,2026-04-24T07:17:28+09:00
1203-144-semantic-zoom-renderer,medium,2026-04-24,,done,decomposed,144-coverage-drop,none,,semantic-zoom-renderer に最小テストを追加,0,scripts/pipeline/descriptions/1203-144-semantic-zoom-renderer.md,2026-04-24T07:28:05+09:00,2026-04-24T07:28:05+09:00
1204-144-panel-sections-layout,medium,2026-04-24,,done,decomposed,144-coverage-drop,none,,panel-sections-layout のビルダー関数にテストを追加,0,scripts/pipeline/descriptions/1204-144-panel-sections-layout.md,2026-04-24T07:26:00+09:00,2026-04-24T07:26:00+09:00
1204-144-semantic-zoom-renderer-ts,high,2026-04-24,,done,decomposed,144-coverage-drop,none,,semantic-zoom-renderer.ts のヘルパー関数テスト追加,0,scripts/pipeline/descriptions/1204-144-semantic-zoom-renderer-ts.md,2026-04-24T07:23:38+09:00,2026-04-24T07:23:37+09:00
